feature,n_septic,n_control,mean_septic,mean_control,hedges_g,univariate_auc,welch_t,p_welch,p_mannwhitney,q_welch,q_mannwhitney,significant,abs_g
Temp_slope12,974,12331,0.011783502600371162,0.0057674762911154994,0.16339331239096608,0.5396619794488008,4.159089971236776,3.448680970885845e-05,3.662382293013509e-05,6.876460844978442e-05,6.769234687648564e-05,True,0.16339331239096608
Glucose_min6,1187,12766,130.76483810540498,124.68830059815888,0.1624228673437493,0.5537390942479504,4.909189966790142,1.0242078987653406e-06,8.538761613514783e-10,2.424204307149619e-06,2.1947285709737214e-09,True,0.1624228673437493
Creatinine_dev,1172,12743,0.5205360190028238,0.41849140878303176,0.15972552275587162,0.5097120509714361,4.260760301197084,2.183561222347921e-05,0.2703944535170856,4.489947763452913e-05,0.3067578455417971,True,0.15972552275587162
BUN_slope12,901,11332,0.00925742911163786,-0.029250287351191343,0.15453654007332018,0.5605048494965589,4.638961222182162,3.937641356995306e-06,1.2452223490696345e-09,8.636560043009704e-06,3.1513704064916135e-09,True,0.15453654007332018
WBC_std24,797,10206,1.0185455832748267,0.8166589317398439,0.1545091004769347,0.5919069059433388,2.904202420764049,0.003777475648090513,4.242501263748347e-18,0.005946361187664013,1.8861342363721066e-17,True,0.1545091004769347
BUN_std6,1160,12750,0.3999286803866512,0.3247775156616288,0.15339086516150768,0.5511340094658553,4.742441685520942,2.3352444264735665e-06,5.431445675837193e-09,5.335384835484746e-06,1.3335415129480869e-08,True,0.15339086516150768
Hct_max6,1180,12808,31.556803787360757,32.256711002441584,-0.15333418130017978,0.44978773859558113,-4.789911471153473,1.8487660958027595e-06,1.0825039661990947e-08,4.2534548637699854e-06,2.6187044476433982e-08,True,0.15333418130017978
SBP_std24,753,10206,12.621576626620604,11.961746990053364,0.15191939199346288,0.5567222259957492,4.159664331396037,3.500906817556835e-05,1.9597602559613908e-07,6.938544234796377e-05,4.356494082508768e-07,True,0.15191939199346288
Hct_locf,1180,12808,31.100651729713054,31.796867080661077,-0.15132103231164679,0.4509660606718259,-4.804352790131838,1.7212101668830619e-06,2.362670892769401e-08,3.9878742598910375e-06,5.592221033964985e-08,True,0.15132103231164679
O2Sat_slope12,1019,12735,-0.024102416532621823,-0.050483754827785284,0.1502837518920709,0.565220026408332,6.225380724348865,6.369582857293789e-10,3.934321375207063e-12,1.958497906588464e-09,1.1454794092417025e-11,True,0.1502837518920709
Hct_mean6,1180,12808,31.129990154201703,31.82154251209726,-0.14927174212429067,0.4510160492912269,-4.730149705895626,2.4727044533511667e-06,2.441271120715366e-08,5.610481138982992e-06,5.7369871336811096e-08,True,0.14927174212429067
O2Sat_slope6,1252,12968,-0.021182922370283824,-0.057765622483231326,0.1491252315845082,0.5677550096280252,5.764076834561729,9.826419318220351e-09,2.180330338283474e-15,2.763155517687603e-08,7.797050883644163e-15,True,0.1491252315845082
lab_order_rate,1253,12981,2.3746885893106793,2.146281731738038,0.1471808322987917,0.5417705772074146,4.5617789321416184,5.498547861086741e-06,1.0024446174045189e-06,1.1901462146694328e-05,2.1415862280914723e-06,True,0.1471808322987917
FiO2_locf,999,7380,0.5389840856970132,0.5125422956129198,0.14685937162286297,0.5499844695644154,4.924436116845431,9.466032460229312e-07,2.7780771055924014e-07,2.256757014069162e-06,6.134143407650337e-07,True,0.14685937162286297
MAP_slope6,1252,12979,-0.13389762959746737,-0.02510986313157837,-0.14684827990188154,0.48491126732861906,-3.5544361018624095,0.00039177493952219665,0.07736745703979747,0.0007160775283489038,0.09533293395540587,True,0.14684827990188154
Bilirubin_direct_n_obs,1253,12981,0.07081586440931485,0.0306212404662052,0.1466990487875377,0.517452451993653,3.5052035568856534,0.0004711227145475267,1.7471246193135028e-12,0.0008516449070666829,5.273431190404976e-12,True,0.1466990487875377
Hct_min6,1180,12808,30.67879378108655,31.37396868938658,-0.14644246462154414,0.45196255782932276,-4.712327926222598,2.6939456019451667e-06,4.5095507480127915e-08,6.029306823401088e-06,1.0303070806223669e-07,True,0.14644246462154414
Glucose_locf,1187,12766,136.72995444396614,131.0396104815909,0.14642515692493369,0.5482123231451065,4.415005065477912,1.0894236359492236e-05,3.719752289058496e-08,2.3123895240470618e-05,8.558031490211505e-08,True,0.14642515692493369
acidotic,1253,12981,0.1488041602690531,0.11452556838404208,0.14236215180896214,0.5508849172585901,4.451489876201603,9.176221138674595e-06,1.1067821255798216e-12,1.973187421322838e-05,3.4030964422033767e-12,True,0.14236215180896214
Glucose_mean6,1187,12766,136.92837292704144,131.36732326718533,0.14001879111880403,0.5467505237493072,4.265408710805188,2.1317595909124552e-05,9.460490710490203e-08,4.4109994050955835e-05,2.1318503039392306e-07,True,0.14001879111880403
Creatinine_mean24,798,10254,1.4769123262424666,1.2830583151791013,0.13873517695532406,0.5432914986901621,3.7766687689456853,0.00016908376979795755,4.48611061001477e-05,0.00032155237146547997,8.199613281638108e-05,True,0.13873517695532406
Calcium_locf,1117,10462,8.265382652743757,8.362315421030594,-0.13569274076027193,0.45589161234408127,-4.059889469651717,5.196011588408266e-05,1.2083515931341027e-06,0.00010175522693966188,2.5648237041362567e-06,True,0.13569274076027193
Hct_mean24,797,10268,31.09172806207329,31.70863813475314,-0.13492348269062693,0.45529611921214097,-3.700119657507078,0.00022819510879070327,2.5395060555143026e-05,0.0004241592700120982,4.747144842410259e-05,True,0.13492348269062693
HR_std24,798,10310,7.933112017769542,7.47626354976277,0.13412371065575135,0.549790698861606,3.7372153838303888,0.00019739118180649856,2.6807660159921986e-06,0.0003710954217962173,5.582101387730591e-06,True,0.13412371065575135
Hct_hours_since,1180,12808,5.4076375953348,5.790135819425365,-0.12803453104697624,0.45891236541780034,-3.7155750450502505,0.0002110547027547395,2.891918817686124e-06,0.0003945283932176665,5.946508068867092e-06,True,0.12803453104697624
O2Sat_hours_since,1253,12973,0.180944000578174,0.29392725589516366,-0.1269513417113612,0.43285012908816883,-6.329381359755183,3.043595592657239e-10,1.4001533158435466e-15,9.914286633507244e-10,5.175847650702549e-15,True,0.1269513417113612
HR_slope12,1020,12754,0.04978986780405131,-0.024425808602861865,0.12472480948711052,0.5524952955935393,3.2223179544579046,0.001307899493595994,2.2915884837586784e-08,0.0022295281522957617,5.463279790989893e-08,True,0.12472480948711052
sofa_liver,596,3449,0.6466111224347838,0.5276657235796519,0.12265917159918693,0.5301052634651421,2.530999329001069,0.011573594673065407,0.004605927765070969,0.016998717176064815,0.006983180805107599,True,0.12265917159918693
Calcium_hours_since,1117,10462,7.266344041939601,7.745989475738955,-0.12246950744672577,0.4604950054141458,-3.227746478151245,0.001279572896267732,1.3766420665386898e-05,0.002192601473292103,2.6332281389024936e-05,True,0.12246950744672577
pH_std6,1028,8195,0.011168748226377246,0.009851671863015377,0.12158559289727851,0.5177581708501198,3.0912654986006176,0.0020390833508329097,0.0624189823881023,0.0034053727026600368,0.07749375549315342,True,0.12158559289727851
O2Sat_max6,1253,12973,98.74946848145505,98.52281850427998,0.12099337272810894,0.5636315746701864,4.617446233336252,4.196422713514137e-06,8.907020112307149e-14,9.143199157259278e-06,2.901395660345596e-13,True,0.12099337272810894
HCO3_obs_rate,1253,12981,0.11058891760887755,0.10092325362513059,0.1200772497452051,0.5177840803979393,3.428312300810051,0.0006247626021600409,0.03730082215880106,0.0011050908393045885,0.04928502204917891,True,0.1200772497452051
Glucose_dev,1187,12766,36.45154726478917,32.16392384670444,0.11941706890181862,0.5164967008380121,3.5111168198153004,0.0004608318430159509,0.059676894668693976,0.000837644620730651,0.0749377799465661,True,0.11941706890181862
WBC_mean24,797,10209,12.647560889394475,11.830510720142813,0.1188128310959876,0.5285590751782108,2.6278589899911466,0.008743036896503993,0.007149461467940926,0.013194766692430339,0.010454101435344731,True,0.1188128310959876
pH_mean24,722,6925,7.397787343101818,7.391233784644612,0.11812968117292937,0.5445905377161315,2.923486629617555,0.003551576396451296,7.832560176466935e-05,0.005644776011751094,0.00014081487967527987,True,0.11812968117292937
WBC_std6,1138,12633,0.267509051113306,0.22332458306966263,0.11743572102193989,0.5325582898139543,2.4647790474591025,0.013848035200710295,0.00023662003151584136,0.01998247184663898,0.00040972626509848316,True,0.11743572102193989
Lactate_mean24,584,4099,1.7550975819156593,1.9148605171064832,-0.11560697591587184,0.46610537317822254,-2.9737677456535696,0.0030261866269811672,0.007941227568574382,0.004904509360969478,0.01150953246722895,True,0.11560697591587184
Glucose_max6,1187,12766,143.31572591304376,138.26202830524255,0.11531114886800387,0.5387144876324156,3.5775120777396348,0.0003588459046393397,9.895601767696204e-06,0.000659554763275658,1.9264218825870124e-05,True,0.11531114886800387
Resp_slope6,1252,12960,0.025420370828506688,0.051679048439829484,-0.11392307477995109,0.4716723920739163,-2.5136412308883966,0.012066085921025621,0.0009144699920415624,0.017643298968966353,0.0014604884824353107,True,0.11392307477995109
sofa_resp,511,4366,190.44219746748294,214.5326599052506,-0.11367504308428751,0.46498740938025823,-5.461344887218627,5.211961401240786e-08,0.00949029135801707,1.4055207385313267e-07,0.013575242855598331,True,0.11367504308428751
Platelets_slope12,877,11138,-0.26747725052562477,-0.4460324669094744,0.11325507850957953,0.5458276319084326,3.4002699318149734,0.0006988203034908966,5.746809406830175e-06,0.0012294752933075133,1.1528660334433704e-05,True,0.11325507850957953
MAP_obs_rate,1253,12981,0.8479729490644534,0.8619828005722737,-0.11314542347188676,0.4688777747672591,-3.666294586765743,0.0002548021975538813,0.0002575261607097339,0.0004709546235686907,0.00044359218258378243,True,0.11314542347188676
PTT_locf,1019,10076,37.65097071916245,35.86496674612241,0.11062492780963208,0.5326917780121323,3.068895988265111,0.0021971967505878404,0.0005712657311135464,0.0036143886547169973,0.0009350568434644616,True,0.11062492780963208
Temp_dev,1240,12841,6.3719348578175605,5.715160679306897,0.10949410174499291,0.5143369524532055,3.2761133053890568,0.0010777742860235363,0.09491316988825838,0.0018662512636933865,0.11574955474043915,True,0.10949410174499291
MAP_std24,798,10310,9.415988876706077,8.998198205652251,0.10777315931623457,0.5553078258206136,3.116978024424829,0.0018823778679296344,1.848234304098634e-07,0.003192279992519844,4.136524394887419e-07,True,0.10777315931623457
BUN_obs_rate,1253,12981,0.11068023161547139,0.10214559999964229,0.10633830567724484,0.5136223406632802,3.040954733801842,0.002401556881751993,0.11068474201830707,0.003930906537793063,0.13338930448360084,True,0.10633830567724484
HCO3_locf,1175,12693,23.987462580254736,24.398062556589935,-0.10486447847328695,0.4706806733817098,-3.0338468311326685,0.002461050834781588,0.0008650347645169284,0.004008345171500705,0.0013882753050052168,True,0.10486447847328695
Platelets_std6,1137,12672,2.9537315103393325,2.5878240803138746,0.10482354414787745,0.5320009336438262,3.2593118173649764,0.0011450954861960466,0.00030496922473789283,0.001972441963133504,0.0005225774736394101,True,0.10482354414787745
DBP_max6,898,8165,68.13111244702924,66.89191357039705,0.10402020058476372,0.5379691823839328,2.9522139255383864,0.0032218674651088765,0.00018335400258504304,0.00514560386417874,0.0003208695045238253,True,0.10402020058476372
anion_gap,1175,12671,10.519343469498006,10.022333230152661,0.10234598406463548,0.5164922750391663,2.790276181080255,0.005342270635843297,0.061004860097292134,0.008251676240340117,0.07602499610609512,True,0.10234598406463548
Fibrinogen_obs_rate,1253,12981,0.014710632731413067,0.010588325969934318,0.10100905585404601,0.5328365608695821,2.856655245399936,0.004343985524500268,2.287169887321402e-11,0.006805577321717086,6.376939770582554e-11,True,0.10100905585404601
Lactate_slope6,700,4474,-0.015689695782081993,-0.008831434904745635,-0.09923852057306731,0.46767593716073824,-2.48599464444919,0.013091095213941566,0.004160972747440429,0.019057390820295464,0.006367255971664656,True,0.09923852057306731
Bilirubin_direct_obs_rate,1253,12981,0.003033856470702723,0.0015546161037237212,0.0987629450252129,0.5173110457404348,2.2405794181389975,0.025216295676266588,2.63072705394869e-12,0.035302813946773225,7.727760720974278e-12,True,0.0987629450252129
Chloride_obs_rate,1253,12981,0.11255227319776553,0.10399179044140607,0.09871200118398717,0.5181978473910516,2.956447458530269,0.0031627960896696205,0.03309674425994845,0.005075902017079537,0.04426353195741073,True,0.09871200118398717
Creatinine_std6,1153,12728,0.024301331294199705,0.017353989549367326,0.09854805382113226,0.5632523142154235,4.420680247014379,1.0481460542794063e-05,2.376462497560285e-13,2.23922111596055e-05,7.590836521333337e-13,True,0.09854805382113226
hypotensive,1253,12981,0.17092061209613538,0.1514229308353207,0.0982103723489662,0.5280733219704187,3.1014451860992036,0.001962552371648571,0.0008410130874719658,0.003294284338124387,0.001356339734207239,True,0.0982103723489662
PTT_dev,1019,10076,12.071696236699694,10.914804308406282,0.09774501981854505,0.5137222077860858,2.5650657896717877,0.010439900501005605,0.14818366709358327,0.015471744436174974,0.17349617962202454,True,0.09774501981854505
Glucose_mean24,797,10254,134.29083613798937,130.5628857944638,0.09756300899105763,0.5512698903313797,2.9649190796885883,0.00310220365106106,1.3683247515208236e-06,0.005003063731368082,2.885761815707378e-06,True,0.09756300899105763
DBP_mean24,626,6706,61.33681854881799,60.27794759223044,0.0973637432715364,0.5403690510334077,2.54264296582217,0.011194837002476468,0.0008200907621515617,0.016516149658362143,0.0013291126145214965,True,0.0973637432715364
DBP_std24,623,6699,6.848068763509417,6.516823174989035,0.09705928120848574,0.5489361748010112,2.6477564727972798,0.008264204660113274,5.189646432638176e-05,0.012529600613720123,9.433114233911382e-05,True,0.09705928120848574
Alkalinephos_dev,595,3394,49.172933539973585,42.826038810403105,0.09569142469727009,0.5271185433513417,2.132926058665609,0.03323090001608027,0.03456563028407456,0.04499163006292349,0.04604085977109527,True,0.09569142469727009
O2Sat_mean6,1253,12973,97.34995242679776,97.12098867660002,0.09353449708172379,0.5399953085692312,3.4667172107454816,0.0005410544091454324,2.8249232593235433e-06,0.0009727153038734822,5.8452814611160115e-06,True,0.09353449708172379
SaO2_obs_rate,1253,12981,0.057936394590312267,0.06967740859669846,-0.09316200885072794,0.5056704522350273,-3.38286664273417,0.0007351558799383128,0.450558486108663,0.0012865227898920474,0.4812783828887991,True,0.09316200885072794
MAP_min6,1253,12979,68.919903917305,69.8859760263262,-0.092672278658989,0.4788482678169973,-3.0852941057202843,0.002070817725735326,0.013258114824736005,0.0034409042008430413,0.01888276959886643,True,0.092672278658989
Resp_slope12,1020,12718,0.02906094215370789,0.04741950207177128,-0.09178890993760301,0.47475767709190925,-2.398157493014404,0.016638722530708815,0.007211872049390778,0.023800607446100873,0.010498698691369763,True,0.09178890993760301
O2Sat_locf,1253,12973,97.35011069258974,97.12616767433406,0.0910057935776217,0.5370273295835928,3.4645184164132043,0.0005452582409550426,1.4534446601884563e-05,0.0009749454417076576,2.76406527862429e-05,True,0.0910057935776217
Resp_hours_since,1252,12966,0.15376414575936873,0.23500919096676376,-0.0907386641039826,0.4463926666893359,-4.656432651059033,3.426918173981816e-06,1.1299976584658304e-10,7.566819323758507e-06,3.0225140620752696e-10,True,0.0907386641039826
O2Sat_mean24,798,10308,97.32711168638149,97.13043703531451,0.0902326230400003,0.5368642064999518,2.4744658189832776,0.013521542881572163,0.0005103921187183661,0.01959730223804952,0.0008480757932239518,True,0.0902326230400003
MAP_max6,1253,12979,89.27034016066519,88.12018770928724,0.0896499249427521,0.5270254847799751,2.911323630103728,0.0036529038996247426,0.0015532455650270449,0.005777910495079521,0.0024218852648999895,True,0.0896499249427521
BaseExcess_dev,1012,7856,0.3333435805331319,0.19715272737131567,0.0891788609666589,0.5437995077401125,2.280781785518703,0.022737507894436088,5.5347856708689845e-06,0.03196854742422851,1.1171438562674207e-05,True,0.0891788609666589
BaseExcess_obs_rate,1253,12981,0.16320713325419425,0.1471568483384021,0.08873867140295957,0.5623238531507126,3.069938109169281,0.0021789673518153225,6.305324318502712e-14,0.0036024133605389004,2.0744517007873924e-13,True,0.08873867140295957
Glucose_slope12,911,11598,-0.29937235860846134,-0.500475136520653,0.08873309685537115,0.5287100486116593,2.578103035330436,0.010068741456078162,0.0038315718248550816,0.015031995636782257,0.005890594067183746,True,0.08873309685537115
Hgb_dev,1162,12718,2.962075949755831,3.207061692443109,-0.08733577457331666,0.4683618891354062,-2.769895955614072,0.005683306840211275,0.0003488335587874724,0.008737420329109857,0.0005915785610364867,True,0.08733577457331666
SBP_min6,1168,12878,107.0397142710751,108.36366237552107,-0.08401895711321912,0.4752821925254283,-2.660374370325188,0.007896508697338152,0.005080139512353324,0.012083494704298847,0.007631807760567322,True,0.08401895711321912
HCO3_dev,1175,12693,7.242742749393739,7.750462866116034,-0.0820359453273739,0.4693979761000786,-2.596795880616465,0.009509704671585418,0.0005083460460553931,0.014286268661879464,0.0008480757932239518,True,0.0820359453273739
BaseExcess_hours_since,1012,7856,6.806620753042606,7.30690421043732,-0.08112914186740222,0.3806887990750505,-1.5680016884104169,0.11717056276926298,3.5934278472377197e-35,0.14883828243663136,4.728951046964839e-34,False,0.08112914186740222
WBC_obs_rate,1253,12981,0.10106656440616944,0.094588659899748,0.08019186426358417,0.5128063036202521,2.4005360329633354,0.016497531534262987,0.13372263993605005,0.023701693776299226,0.15998090377803806,True,0.08019186426358417
pH_slope6,928,8078,0.0008702250751008538,0.0005922414289172363,0.07987195865620349,0.497003822109433,1.9400336212553426,0.05263830664484554,0.7640913945951575,0.06983065679900881,0.7855814650681463,False,0.07987195865620349
sirs_wbc,1253,12981,0.3562160948074385,0.32712328289811615,0.07851470982204747,0.5315312274499294,2.6450560686720794,0.008252916306217785,9.263086166933618e-05,0.012529600613720123,0.00016473272156330597,True,0.07851470982204747
Lactate_std6,813,4587,0.10033988682136345,0.08524323246453389,0.07662071492593457,0.5518585467084233,1.9863144037991698,0.0472447811864797,8.264705946828109e-07,0.06292928344271992,1.7771818669976786e-06,False,0.07662071492593457
SBP_hours_since,1168,12878,0.6683688100681748,0.5076815669943647,0.07585007687171612,0.4092579106451057,1.3687392461740087,0.17133403467564362,1.469295868062024e-25,0.20723859341281892,9.865272256987876e-25,False,0.07585007687171612
BaseExcess_locf,1012,7856,0.020189790530940114,-0.26566005776145035,0.07555705604691884,0.531258993402993,2.1451969323918223,0.03212953854879046,0.0011847731020133262,0.04386148623465585,0.001873992070011463,True,0.07555705604691884
MAP_hours_since,1253,12979,0.15061909450048616,0.20033907855216734,-0.07467219693107706,0.4400418270363317,-3.2825969334183194,0.0010488276302752372,8.276130382042864e-13,0.0018257369860346722,2.5687234865019835e-12,True,0.07467219693107706
PaCO2_hours_since,1007,7810,7.038366386276608,7.498159153213803,-0.0742902860255475,0.3836525245178755,-1.4287321017801287,0.15336889480456448,2.2818972118011993e-33,0.18757757022565694,2.588773043733085e-32,False,0.0742902860255475
n_vitals_this_hour,1253,12981,5.324664280496401,5.252153530580293,0.0740384968992968,0.5173180545721161,2.8501666588348566,0.004425530953601562,0.042572704779821134,0.006900472434762625,0.05536134336980693,True,0.0740384968992968
TroponinI_obs_rate,1253,12981,0.0007609515384929247,0.0016719283482563702,-0.07297043418859654,0.4951063292024878,-3.9210579997601496,9.094950169585444e-05,0.0307542492855027,0.0001770555388043557,0.04146781973332126,True,0.07297043418859654
Lactate_min6,819,4610,1.8191139589590322,1.9303593098729397,-0.07280216530553577,0.47775261614741005,-2.1323451710638395,0.03317367571713948,0.04210907594721528,0.04499163006292349,0.05497573804219773,True,0.07280216530553577
hypoxic,1253,12981,0.033607207641900415,0.027305815616985165,0.07263822987830902,0.5494687643731003,2.575665512077214,0.01009748035175951,4.764133897570656e-13,0.015031995636782257,1.492761954572139e-12,True,0.07263822987830902
Potassium_dev,1195,12745,1.1297058324916815,1.1984789054190328,-0.0707250483670778,0.4612924586062957,-2.120647200095407,0.034129883182017096,9.339396517129055e-06,0.04583155741585153,1.8289651512711067e-05,True,0.0707250483670778
sofa_cardio,1253,12979,0.32459441006498774,0.3052110308291172,0.06920768266128222,0.5221985456646863,2.2926085024538474,0.022009219579864223,0.009188474896999055,0.031077395887447765,0.013200909349837071,True,0.06920768266128222
SBP_max6,1168,12878,133.8510617034076,132.5657429485555,0.06914623776960116,0.521670539063115,2.1669591387334144,0.03041049881108562,0.01403049734813758,0.04168772545352987,0.01989669667041924,True,0.06914623776960116
gender,1253,12981,0.6145251396648045,0.5804637547184346,0.06909689844810768,0.5170306924731849,2.3619247778435324,0.018306533223910248,0.019517613745096682,0.02607294125829641,0.026867342770446896,True,0.06909689844810768
pH_max6,1030,8215,7.401532383798395,7.397754854293981,0.06769476714283913,0.5295003220488215,1.901558948300168,0.05745831415902641,0.001991641591356883,0.07561514143327876,0.0030762914720958425,False,0.06769476714283913
Hct_obs_rate,1253,12981,0.1430821800979816,0.15113249265686268,-0.06732017668460248,0.47131654078743485,-2.1915604404799343,0.028566513457129506,0.0007830461362575205,0.03932377793889375,0.0012753573209342785,True,0.06732017668460248
lactate_shock,1253,12981,0.026688128006655695,0.019128578117031336,0.06660968154712106,0.5256304674650956,2.0639547148201287,0.039199039047858764,5.4354241178813085e-15,0.05242473108433144,1.882373194508369e-14,False,0.06660968154712106
HR_slope6,1253,12980,0.025927188622672077,-0.02200096108637035,0.06592262787467532,0.5393750222885721,1.477053740963826,0.13989622551625952,4.0144511732620085e-06,0.17302954208589993,8.203443701883234e-06,False,0.06592262787467532
O2Sat_obs_rate,1253,12981,0.8388357877862139,0.8482542764948988,-0.06577121313226503,0.47908177296143983,-2.207487902955684,0.02743094866718312,0.014105501416600216,0.038079249415625516,0.01991721015477026,True,0.06577121313226503
WBC_dev,1154,12649,3.878659804060619,3.6181745520071282,0.06457759286650189,0.4822323792935865,1.3661168587415455,0.17215267484376096,0.04534250744975847,0.20746604404248115,0.05873104311405723,False,0.06457759286650189
Potassium_locf,1195,12745,4.112664192790267,4.143341971884151,-0.0644886021213413,0.46602280654814177,-1.9353226210316556,0.05315523282066072,0.00010008244203775848,0.07023321926906577,0.00017608087395947882,False,0.0644886021213413
DBP_slope6,829,8111,-0.07222569768996662,-0.03592856135589831,-0.06305469460993811,0.5073982539311682,-1.2224034816245533,0.22187502659914637,0.48217463447943176,0.25793951855519137,0.5133833486852202,False,0.06305469460993811
MAP_mean24,798,10310,79.3315988268171,78.63534394087546,0.06302477498920779,0.5286079529570775,1.7997956739959107,0.07221330967346923,0.006998184378519064,0.09427848762925149,0.010324675607770279,False,0.06302477498920779
Resp_obs_rate,1253,12981,0.8524563406420915,0.8611612404278096,-0.06285043130987332,0.4729060700355661,-2.2281320687950577,0.026015997614138798,0.0014571407940500531,0.0362680644705579,0.002293776656662524,True,0.06285043130987332
Glucose_slope6,1040,12621,-0.3003927757307595,-0.4588152733286872,0.06193624439972191,0.5168703107763007,1.5936337853789277,0.11129244948005389,0.06953368425137982,0.1419194413912315,0.0860021884161803,False,0.06193624439972191
pH_obs_rate,1253,12981,0.16806029974896772,0.15645426060965004,0.06187034387696369,0.5558457252858912,2.193575022326704,0.02841535810902903,2.3123783356582537e-11,0.039280053856598954,6.393045986819879e-11,True,0.06187034387696369
SBP_mean24,754,10210,121.625774059751,120.59124596471534,0.06120353649710092,0.5239339260152188,1.6680959774684285,0.09565405814962605,0.028032168964350714,0.12293041066885535,0.03810984954244374,False,0.06120353649710092
Lactate_locf,819,4610,1.9138241058013088,2.014478507334136,-0.061008088870625116,0.4840140216495965,-1.7963027603883153,0.07268732387056419,0.14418876660177132,0.09452225119927121,0.17002904735477695,False,0.061008088870625116
Lactate_mean6,819,4610,1.919636380832565,2.01689716754663,-0.05926050686257185,0.4836557994909405,-1.725998552699025,0.08459719705353516,0.13541436495388107,0.10957668437249239,0.16141784807908285,False,0.05926050686257185
Resp_std6,1252,12965,2.7006919409190053,2.7659183856645755,-0.05691508135385943,0.4693214343359918,-1.6519397086179795,0.09876750173996202,0.00032963115680865763,0.12643777460096303,0.0005619101066841884,False,0.05691508135385943
pH_locf,1030,8215,7.390424689968813,7.387261806460176,0.055612313032969325,0.5257197643429908,1.5568672339553937,0.11975525686846267,0.00703285688459247,0.15095586019051424,0.01032950854924519,False,0.055612313032969325
DBP_mean6,898,8165,60.76941184742679,60.202149983001355,0.05310026925165691,0.5238367359185616,1.5330728073469888,0.12554239534107411,0.018848674551026467,0.15764674834814268,0.02616545960880889,False,0.05310026925165691
Platelets_slope6,1006,12443,-0.314551311785181,-0.39320208999515943,0.051456370107991055,0.5373676529587244,1.444824752186383,0.14878126912391848,7.009448637149309e-05,0.18264566246928798,0.00012670926382539135,False,0.051456370107991055
Lactate_slope12,593,4239,-0.013166546019255878,-0.01015052682566661,-0.05059603348429407,0.4651497557212856,-1.5573733224156465,0.11969504628609566,0.004359164502383293,0.15095586019051424,0.006639653339278257,False,0.05059603348429407
SBP_slope12,930,12601,0.023778783538947083,0.062307607478014275,-0.04971636174279151,0.4878776475326672,-1.4164262866628452,0.15694448173604983,0.21654263420493913,0.1912397573746681,0.25085396708952457,False,0.04971636174279151
pH_std24,722,6906,0.021298476864846223,0.02042035223160176,0.049113552840704365,0.51366570319438,1.2093855538069735,0.22684553440754532,0.22571339137910862,0.2627893690847972,0.2605603711007956,False,0.049113552840704365
pH_mean6,1030,8215,7.390047716862947,7.387330778125431,0.04749968762197337,0.5251370627965656,1.3145708781427545,0.18889671320767484,0.008433170261607984,0.2235504267817447,0.012168916737144854,False,0.04749968762197337
Chloride_dev,1179,12684,30.81571639936332,32.02558445061922,-0.04707470500016453,0.48029390743990613,-1.4593213586116975,0.14470502711514058,0.024962841442849677,0.1783069435238998,0.03407790387841305,False,0.04707470500016453
Lactate_max6,819,4610,2.026548736989134,2.1084665501841755,-0.04624065854220567,0.4892081767352917,-1.3352135299775845,0.18205415209809966,0.32419252365294715,0.21701382623287965,0.35912235785124447,False,0.04624065854220567
TroponinI_n_obs,1253,12981,0.0206858333191297,0.031437575189625894,-0.04623053753901109,0.49515293178507014,-1.8150746890305949,0.06969714933639704,0.03238177958283608,0.09135602442898257,0.04348410401123702,False,0.04623053753901109
Hct_std24,797,10268,1.1098846613087434,1.155300719893728,-0.04534016307652811,0.5102313823898442,-1.5018669193150287,0.13344615586076142,0.3350106463510256,0.1664117129100284,0.3673950088316248,False,0.04534016307652811
Creatinine_slope6,1013,12457,0.0009118105136520791,-0.00021449125394433114,0.04520320490049851,0.49878741805671334,1.7190934678216558,0.08583468058392789,0.8945294415328582,0.11074356828279323,0.900000569615628,False,0.04520320490049851
ward_before_icu,1253,12981,0.39824421388667197,0.4196903166165935,-0.04348177542870468,0.48927694863503923,-1.4793094469561519,0.1392664729388079,0.1415984261972391,0.17290063998818037,0.16757511589529378,False,0.04348177542870468
DBP_locf,898,8165,60.77298918173945,60.31882428427963,0.042747773578560556,0.5199080899651808,1.2323397989811098,0.2180829047263256,0.049827702617348736,0.2544300555140465,0.06378721463466044,False,0.042747773578560556
qsofa_sbp,1253,12981,0.1733323533692994,0.1641968521096892,0.04223567952882223,0.5139816969893932,1.391973724259499,0.16413831419447064,0.09587486183967618,0.19926754749070422,0.11639420496403492,False,0.04223567952882223
Platelets_obs_rate,1253,12981,0.080332790177534,0.08296532092720925,-0.04206034092412933,0.4800286722696743,-1.3160138324528956,0.18837607071853502,0.019357080652553926,0.2235504267817447,0.026758317372648076,False,0.04206034092412933
PTT_obs_rate,1253,12981,0.06809619061260787,0.06542626258278676,0.04121532138252236,0.5069548206406158,1.3038735999564648,0.1924814883604957,0.41291218371085636,0.2269763787476813,0.4439480668002345,False,0.04121532138252236
PaCO2_obs_rate,1253,12981,0.12973983735388242,0.12367404815449061,0.04062188585001505,0.5549267383424223,1.501088508846932,0.13353401887005317,3.674989253919912e-11,0.1664117129100284,9.910421840488944e-11,False,0.04062188585001505
AST_dev,602,3509,73.41454913735117,61.61385893962383,0.04029441484818081,0.5109341522369152,0.8759118592162957,0.38134257401367766,0.39062523549649775,0.42966337962499984,0.4227490213103544,False,0.04029441484818081
